"","year","month","intent","police","sex","age","race","hispanic","place","education"
"74486",2014,"05","Homicide",0,"M",22,"White",100,"Trade/service area",3
"74487",2014,"05","Homicide",1,"M",18,"Black",100,NA,2
"74488",2014,"05","Homicide",0,"M",44,"White",100,"Residential institution",3
"74489",2014,"05","Suicide",0,"M",70,"White",100,"Home",2
"74490",2014,"06","Suicide",0,"M",40,"White",100,"Home",2
"74491",2014,"05","Homicide",0,"M",22,"Black",100,"Home",2
"74492",2014,"05","Homicide",0,"M",35,"White",100,"Home",2
"74493",2014,"05","Suicide",0,"M",59,"White",100,"Home",3
"74494",2014,"05","Suicide",0,"M",53,"White",100,"Home",2
"74495",2014,"05","Homicide",0,"F",28,"White",100,"Home",1
"74496",2014,"05","Suicide",0,"M",60,"White",100,"Trade/service area",2
"74497",2014,"05","Suicide",0,"F",38,"White",100,"Home",2
"74498",2014,"06","Homicide",0,"M",27,"White",100,"Trade/service area",2
"74499",2014,"05","Suicide",0,"M",51,"White",100,"Home",4
"74500",2014,"06","Suicide",0,"F",59,"White",100,"Home",2
"74501",2014,"06","Suicide",0,"M",92,"White",100,"Home",2
"74502",2014,"05","Suicide",0,"M",91,"White",100,"Home",4
"74503",2014,"06","Homicide",0,"M",25,"White",100,"Home",3
"74504",2014,"06","Suicide",0,"M",77,"White",100,"Home",2
"74505",2014,"06","Suicide",0,"F",71,"White",100,"Home",3
"74506",2014,"06","Suicide",0,"F",32,"White",100,"Home",3
"74507",2014,"05","Homicide",0,"M",1,"Black",100,"Other unspecified",1
"74508",2014,"05","Homicide",0,"M",34,"Black",100,"Other specified",1
"74509",2014,"05","Suicide",0,"M",54,"White",100,"Home",3
"74510",2014,"05","Suicide",0,"M",26,"Black",100,"Home",3
"74511",2014,"06","Homicide",0,"M",31,"White",100,"Street",2
"74512",2014,"05","Homicide",0,"F",55,"White",100,"Other unspecified",2
"74513",2014,"05","Homicide",0,"M",24,"Black",100,"Street",2
"74514",2014,"06","Suicide",0,"F",60,"White",100,"Home",2
"74515",2014,"06","Homicide",0,"M",33,"Black",100,"Other unspecified",2
"74516",2014,"06","Suicide",0,"M",23,"White",100,"Home",1
"74517",2014,"06","Suicide",0,"M",76,"Hispanic",270,"Home",1
"74518",2014,"06","Accident",0,"F",65,"White",100,"Home",3
"74519",2014,"06","Suicide",0,"M",58,"White",100,"Home",4
"74520",2014,"05","Homicide",0,"M",26,"Black",100,"School/instiution",2
"74521",2014,"05","Homicide",0,"M",47,"White",100,"Home",2
"74522",2014,"06","Suicide",0,"M",26,"Black",100,"Home",3
"74523",2014,"06","Suicide",0,"M",85,"White",100,"Home",2
"74524",2014,"06","Homicide",0,"M",22,"Black",100,"Other specified",2
"74525",2014,"06","Suicide",0,"M",37,"White",100,"Other specified",2
"74526",2014,"06","Suicide",0,"M",30,"White",100,"Home",3
"74527",2014,"06","Suicide",0,"M",14,"White",100,"Home",1
"74528",2014,"06","Suicide",0,"M",31,"White",100,"Other unspecified",3
"74529",2014,"05","Homicide",0,"F",31,"Native American/Native Alaskan",100,"Home",2
"74530",2014,"06","Suicide",0,"M",62,"White",100,"Home",4
"74531",2014,"06","Suicide",0,"M",28,"Black",100,"Home",2
"74532",2014,"06","Suicide",0,"M",58,"White",100,"Home",2
"74533",2014,"06","Homicide",0,"M",28,"Black",100,"Home",2
"74534",2014,"06","Homicide",0,"M",19,"Black",100,"Other unspecified",1
"74535",2014,"06","Suicide",0,"M",51,"White",100,"Home",2
"74536",2014,"05","Homicide",0,"M",41,"Black",100,"Home",2
"74537",2014,"06","Homicide",0,"M",56,"Hispanic",260,"Other unspecified",1
"74538",2014,"06","Suicide",0,"M",51,"White",100,"Other specified",2
"74539",2014,"06","Suicide",0,"F",17,"Hispanic",220,"Home",2
"74540",2014,"06","Homicide",0,"M",43,"White",100,"Other unspecified",1
"74541",2014,"06","Homicide",0,"M",22,"White",100,"Home",2
"74542",2014,"06","Suicide",0,"M",41,"White",100,"Home",2
"74543",2014,"06","Suicide",0,"M",72,"White",100,"Other unspecified",2
"74544",2014,"06","Homicide",0,"M",22,"White",100,"Street",2
"74545",2014,"06","Homicide",0,"M",42,"Black",100,"School/instiution",3
"74546",2014,"06","Homicide",0,"M",19,"Black",100,"Other specified",2
"74547",2014,"06","Suicide",0,"M",61,"White",100,"Other specified",3
"74548",2014,"06","Suicide",0,"M",56,"Hispanic",270,"Home",1
"74549",2014,"06","Homicide",0,"M",38,"Black",100,"Home",2
"74550",2014,"06","Homicide",0,"M",28,"Black",100,"Street",3
"74551",2014,"06","Suicide",0,"M",88,"White",100,"Home",2
"74552",2014,"06","Suicide",0,"M",93,"Hispanic",270,"Home",1
"74553",2014,"06","Suicide",0,"F",54,"White",100,"Trade/service area",2
"74554",2014,"06","Suicide",0,"M",88,"White",100,"Other specified",1
"74555",2014,"06","Homicide",0,"M",18,"Black",100,"Street",2
"74556",2014,"06","Homicide",0,"F",29,"Hispanic",223,"Home",1
"74557",2014,"06","Homicide",0,"F",10,"Hispanic",223,"Home",1
"74558",2014,"06","Homicide",0,"F",5,"Hispanic",223,"Home",1
"74559",2014,"06","Homicide",0,"F",2,"Hispanic",223,"Home",1
"74560",2014,"06","Suicide",0,"M",43,"Black",100,"Trade/service area",2
"74561",2014,"06","Suicide",0,"M",83,"White",100,"Home",2
"74562",2014,"06","Suicide",0,"M",17,"White",100,"Home",1
"74563",2014,"06","Suicide",0,"M",23,"White",100,"Other unspecified",3
"74564",2014,"06","Suicide",0,"M",77,"White",100,"Home",1
"74565",2014,"06","Suicide",0,"M",86,"White",100,"Home",4
"74566",2014,"06","Suicide",0,"M",56,"White",100,"Home",1
"74567",2014,"06","Suicide",0,"M",26,"White",100,"Home",3
"74568",2014,"06","Suicide",0,"M",54,"White",100,"Home",2
"74569",2014,"06","Suicide",0,"M",56,"White",100,"Home",2
"74570",2014,"06","Suicide",0,"M",84,"White",100,"Home",2
"74571",2014,"06","Homicide",0,"F",21,"Black",100,"Home",3
"74572",2014,"06","Suicide",0,"M",92,"White",100,"Home",3
"74573",2014,"06","Suicide",0,"M",36,"Hispanic",227,"Home",3
"74574",2014,"06","Suicide",0,"M",21,"Black",100,"Home",3
"74575",2014,"06","Suicide",0,"M",47,"White",100,"Other specified",1
"74576",2014,"06","Homicide",0,"M",33,"White",100,"Street",1
"74577",2014,"06","Homicide",0,"M",35,"Black",100,"Home",3
"74578",2014,"06","Suicide",0,"F",58,"White",100,"Home",2
"74579",2014,"06","Suicide",0,"M",20,"White",100,"Street",2
"74580",2014,"06","Suicide",0,"M",71,"White",100,"Home",1
"74581",2014,"06","Homicide",0,"M",22,"Black",100,"Other unspecified",2
"74582",2014,"06","Homicide",0,"M",26,"Hispanic",260,"Home",2
"74583",2014,"06","Suicide",0,"F",43,"White",100,"Home",4
"74584",2014,"06","Homicide",0,"M",49,"Black",100,"Other specified",2
"74585",2014,"06","Homicide",0,"M",40,"Black",100,"Street",2
"74586",2014,"06","Suicide",0,"M",66,"White",100,"Home",2
"74587",2014,"06","Homicide",0,"M",34,"White",100,"Home",1
"74588",2014,"06","Suicide",0,"M",59,"White",100,"Other specified",4
"74589",2014,"06","Suicide",0,"M",36,"White",100,"Home",2
"74590",2014,"06","Suicide",0,"M",48,"White",100,"Home",3
"74591",2014,"06","Accident",0,"M",46,"White",100,"Home",4
"74592",2014,"06","Suicide",0,"M",82,"White",100,"Home",3
"74593",2014,"06","Suicide",0,"M",21,"Black",100,"Home",3
"74594",2014,"06","Suicide",0,"M",54,"White",100,"Home",3
"74595",2014,"06","Suicide",0,"M",59,"White",100,"Home",2
"74596",2014,"06","Suicide",0,"F",46,"White",100,"Home",2
"74597",2014,"06","Suicide",0,"M",35,"White",100,"Home",2
"74598",2014,"06","Homicide",0,"M",17,"Hispanic",261,"Other specified",1
"74599",2014,"06","Suicide",0,"M",33,"White",100,"Home",4
"74600",2014,"06","Suicide",0,"M",47,"White",100,"Other specified",3
"74601",2014,"06","Suicide",0,"M",83,"White",100,"Home",1
"74602",2014,"06","Homicide",0,"M",34,"Black",100,"Other specified",3
"74603",2014,"06","Suicide",0,"M",84,"Hispanic",270,"Home",1
"74604",2014,"06","Suicide",0,"M",72,"White",100,"Home",4
"74605",2014,"06","Homicide",0,"M",36,"Hispanic",210,"Trade/service area",1
"74606",2014,"06","Homicide",0,"M",32,"Black",100,"Other specified",3
"74607",2014,"06","Suicide",0,"M",79,"White",100,"Home",3
"74608",2014,"06","Suicide",0,"F",51,"White",100,"Home",2
"74609",2014,"06","Homicide",0,"M",33,"White",100,"Home",3
"74610",2014,"06","Suicide",0,"M",73,"White",100,"Home",1
"74611",2014,"06","Suicide",0,"M",23,"Hispanic",280,"Home",5
"74612",2014,"06","Suicide",0,"M",86,"White",100,"Home",2
"74613",2014,"06","Homicide",0,"M",16,"Hispanic",270,"Home",2
"74614",2014,"06","Homicide",0,"M",22,"Black",100,"Street",1
"74615",2014,"06","Suicide",0,"M",49,"White",100,"Trade/service area",4
"74616",2014,"06","Suicide",0,"M",26,"White",100,"Home",2
"74617",2014,"06","Homicide",0,"F",62,"White",998,"Home",5
"74618",2014,"06","Homicide",0,"M",32,"Black",100,"Other unspecified",3
"74619",2014,"06","Homicide",0,"M",23,"White",998,"Home",3
"74620",2014,"06","Suicide",0,"M",86,"White",100,"Other unspecified",4
"74621",2014,"06","Homicide",0,"M",42,"Black",100,"Trade/service area",3
"74622",2014,"06","Suicide",0,"M",44,"White",100,"Other specified",3
"74623",2014,"06","Homicide",0,"M",29,"Hispanic",270,"Home",3
"74624",2014,"06","Accident",0,"M",15,"White",100,"Home",1
"74625",2014,"06","Suicide",0,"M",18,"Black",100,"Home",1
"74626",2014,"06","Suicide",0,"M",70,"White",100,"Home",4
"74627",2014,"06","Suicide",0,"M",87,"White",100,"Home",1
"74628",2014,"06","Suicide",0,"M",49,"White",100,"Other unspecified",2
"74629",2014,"06","Suicide",0,"F",23,"Hispanic",270,"Home",3
"74630",2014,"06","Suicide",0,"M",69,"White",100,"Home",1
"74631",2014,"06","Homicide",0,"M",27,"Hispanic",270,"Other unspecified",2
"74632",2014,"06","Homicide",0,"M",19,"Black",100,"Home",1
"74633",2014,"06","Suicide",0,"M",43,"Hispanic",260,"Other specified",2
"74634",2014,"06","Homicide",0,"M",31,"White",100,"Other specified",3
"74635",2014,"06","Homicide",0,"M",29,"Black",100,"Other specified",2
"74636",2014,"06","Suicide",0,"M",39,"Black",100,"Other specified",2
"74637",2014,"06","Suicide",0,"M",52,"White",100,"Home",2
"74638",2014,"06","Homicide",0,"M",34,"Black",100,"Other specified",2
"74639",2014,"06","Homicide",0,"M",26,"Black",100,"Home",1
"74640",2014,"06","Homicide",0,"M",32,"Black",100,"Trade/service area",2
"74641",2014,"06","Suicide",0,"M",51,"White",100,"Other specified",4
"74642",2014,"06","Suicide",0,"F",15,"White",100,"Home",1
"74643",2014,"06","Suicide",0,"M",40,"White",100,"Home",2
"74644",2014,"06","Homicide",0,"M",24,"Hispanic",234,"Home",1
"74645",2014,"06","Homicide",0,"M",17,"Black",100,"Other specified",1
"74646",2014,"06","Homicide",0,"M",28,"Hispanic",234,"Home",1
"74647",2014,"06","Suicide",0,"M",73,"White",100,"Home",2
"74648",2014,"06","Suicide",0,"M",44,"White",100,"Other unspecified",2
"74649",2014,"06","Homicide",0,"M",33,"Black",100,"Other specified",2
"74650",2014,"06","Suicide",0,"M",25,"White",100,"Home",2
"74651",2014,"06","Suicide",0,"M",49,"Black",100,"Home",1
"74652",2014,"06","Suicide",0,"M",90,"White",100,"Home",2
"74653",2014,"06","Homicide",0,"M",40,"White",100,"Other specified",3
"74654",2014,"06","Accident",0,"M",23,"White",100,"Home",2
"74655",2014,"06","Homicide",0,"M",22,"Black",100,"Other specified",1
"74656",2014,"06","Accident",0,"M",21,"Black",100,"Home",3
"74657",2014,"06","Suicide",0,"M",83,"White",100,"Other specified",2
"74658",2014,"06","Suicide",0,"F",26,"White",100,"Home",3
"74659",2014,"06","Suicide",0,"M",36,"White",100,"Home",3
"74660",2014,"06","Suicide",0,"M",60,"White",100,"Other specified",4
"74661",2014,"06","Suicide",0,"M",40,"Hispanic",260,"Other specified",2
"74662",2014,"06","Suicide",0,"M",55,"White",100,"Home",4
"74663",2014,"06","Suicide",0,"M",50,"White",100,"Home",1
"74664",2014,"06","Homicide",0,"M",26,"Black",100,"Other specified",2
"74665",2014,"06","Suicide",0,"M",52,"White",100,"Home",2
"74666",2014,"06","Suicide",0,"M",48,"Black",100,"Home",2
"74667",2014,"06","Suicide",0,"M",63,"Hispanic",260,"Home",1
"74668",2014,"06","Suicide",0,"M",53,"White",100,"Home",2
"74669",2014,"06","Homicide",0,"M",30,"White",100,"Other specified",2
"74670",2014,"06","Homicide",0,"M",18,"Black",100,"Home",1
"74671",2014,"06","Suicide",0,"F",54,"White",100,"Home",4
"74672",2014,"06","Suicide",0,"M",73,"White",100,"Home",3
"74673",2014,"06","Homicide",0,"M",23,"Black",100,"Street",2
"74674",2014,"06","Homicide",0,"M",29,"Black",100,"Home",3
"74675",2014,"06","Homicide",0,"M",55,"Black",100,"Home",3
"74676",2014,"06","Suicide",0,"M",66,"White",100,"Other specified",4
"74677",2014,"06","Homicide",0,"F",28,"Black",100,"Other specified",3
"74678",2014,"06","Suicide",0,"M",44,"White",100,"Home",5
"74679",2014,"06","Suicide",0,"M",55,"White",100,"Home",3
"74680",2014,"06","Suicide",0,"F",21,"White",100,"Other specified",2
"74681",2014,"06","Suicide",0,"M",70,"White",100,"Street",2
"74682",2014,"06","Suicide",0,"M",47,"White",100,"Home",3
"74683",2014,"06","Suicide",0,"M",48,"White",100,"Home",3
"74684",2014,"07","Suicide",0,"M",84,"White",100,"Trade/service area",3
"74685",2014,"06","Homicide",0,"M",43,"Black",100,"Home",1
"74686",2014,"07","Suicide",0,"M",46,"White",100,"Street",2
"74687",2014,"07","Suicide",0,"M",61,"White",100,"Other specified",3
"74688",2014,"06","Homicide",0,"M",55,"Black",100,"Street",2
"74689",2014,"06","Suicide",0,"M",72,"White",100,"Home",4
"74690",2014,"06","Suicide",0,"M",22,"Black",100,"Home",1
"74691",2014,"07","Suicide",0,"M",91,"White",100,"Home",1
"74692",2014,"06","Homicide",0,"M",31,"Black",100,"Trade/service area",2
"74693",2014,"07","Suicide",0,"M",36,"White",100,"Other specified",4
"74694",2014,"06","Homicide",0,"F",41,"Black",100,"Home",2
"74695",2014,"07","Suicide",0,"M",22,"Black",100,"Home",1
"74696",2014,"07","Suicide",0,"M",71,"Hispanic",270,"Home",1
"74697",2014,"06","Suicide",0,"M",53,"White",100,"Home",5
"74698",2014,"07","Suicide",0,"M",21,"White",100,"Home",2
"74699",2014,"07","Homicide",0,"M",59,"White",100,"Home",1
"74700",2014,"07","Suicide",0,"F",57,"White",100,"Home",2
"74701",2014,"06","Homicide",0,"F",17,"Black",100,"Home",1
"74702",2014,"07","Homicide",0,"M",40,"White",100,"Other specified",2
"74703",2014,"07","Suicide",0,"F",77,"White",100,"Home",3
"74704",2014,"06","Homicide",0,"M",54,"White",100,"Other specified",1
"74705",2014,"06","Suicide",0,"M",35,"Hispanic",275,"Other specified",4
"74706",2014,"07","Homicide",0,"M",23,"Black",100,"Other unspecified",3
"74707",2014,"07","Suicide",0,"M",82,"White",100,"Other specified",4
"74708",2014,"07","Suicide",0,"M",85,"White",100,"Home",2
"74709",2014,"06","Homicide",0,"M",29,"Black",100,"Home",1
"74710",2014,"07","Homicide",0,"M",21,"Black",100,"Home",2
"74711",2014,"07","Suicide",0,"M",76,"White",100,"Home",3
"74712",2014,"07","Homicide",0,"F",31,"Black",100,"Other specified",1
"74713",2014,"07","Homicide",0,"M",20,"Black",100,"Home",1
"74714",2014,"07","Suicide",0,"M",67,"White",100,"Home",3
"74715",2014,"07","Suicide",0,"M",78,"White",100,"Home",4
"74716",2014,"07","Suicide",0,"M",50,"White",100,"Home",3
"74717",2014,"06","Homicide",0,"M",33,"Hispanic",210,"Home",1
"74718",2014,"07","Suicide",0,"M",45,"White",100,"Home",3
"74719",2014,"06","Suicide",0,"M",75,"White",100,"Home",5
"74720",2014,"07","Homicide",0,"M",19,"Black",100,"Home",3
"74721",2014,"07","Homicide",0,"M",22,"Black",100,"Other specified",2
"74722",2014,"06","Homicide",0,"M",25,"Black",100,"Other specified",2
"74723",2014,"06","Suicide",0,"M",59,"White",100,"Trade/service area",2
"74724",2014,"07","Homicide",0,"M",31,"Black",100,"Other specified",1
"74725",2014,"07","Suicide",0,"M",85,"White",100,"Home",2
"74726",2014,"07","Suicide",0,"M",37,"Hispanic",260,"Home",3
"74727",2014,"06","Suicide",0,"M",54,"White",100,"Home",1
"74728",2014,"07","Suicide",0,"M",54,"White",100,"Other specified",3
"74729",2014,"07","Suicide",0,"M",26,"White",100,"Home",2
"74730",2014,"07","Suicide",0,"F",53,"White",100,"Home",3
"74731",2014,"07","Suicide",0,"F",49,"White",100,"Home",2
"74732",2014,"07","Suicide",0,"F",45,"White",100,"Home",3
"74733",2014,"07","Suicide",0,"M",20,"White",100,"Home",2
"74734",2014,"07","Homicide",0,"M",21,"White",100,"Other specified",1
"74735",2014,"07","Suicide",0,"M",66,"White",100,"Home",2
"74736",2014,"07","Homicide",0,"M",20,"White",100,"Other specified",1
"74737",2014,"07","Homicide",0,"M",67,"White",100,"Street",1
"74738",2014,"07","Suicide",0,"M",86,"White",100,"Home",2
"74739",2014,"07","Suicide",0,"M",25,"Hispanic",260,"Home",3
"74740",2014,"07","Homicide",0,"M",23,"Black",100,"Home",1
"74741",2014,"07","Homicide",0,"M",27,"Black",100,"Other specified",1
"74742",2014,"07","Homicide",0,"M",54,"White",100,"Home",4
"74743",2014,"07","Suicide",0,"M",70,"White",100,"Home",3
"74744",2014,"07","Homicide",0,"M",36,"White",100,"School/instiution",2
"74745",2014,"07","Homicide",0,"M",36,"Black",100,"Home",1
"74746",2014,"07","Suicide",0,"M",63,"White",100,"Home",4
"74747",2014,"07","Homicide",0,"F",67,"Black",100,"Home",2
"74748",2014,"07","Suicide",0,"M",54,"White",100,"Home",3
"74749",2014,"07","Homicide",0,"F",40,"Hispanic",270,"Home",4
"74750",2014,"07","Suicide",0,"M",68,"Black",100,"Home",1
"74751",2014,"07","Homicide",0,"M",34,"Black",100,"Home",2
"74752",2014,"07","Homicide",0,"M",16,"Black",100,"Street",1
"74753",2014,"07","Suicide",0,"M",66,"White",100,"Home",2
"74754",2014,"07","Suicide",0,"M",49,"White",100,"Home",4
"74755",2014,"07","Homicide",0,"M",25,"Black",100,"Home",1
"74756",2014,"07","Suicide",0,"M",22,"Black",100,"Other specified",3
"74757",2014,"07","Homicide",0,"M",41,"Black",100,"Other specified",2
"74758",2014,"07","Suicide",0,"M",60,"White",100,"Home",2
"74759",2014,"07","Suicide",0,"M",46,"Hispanic",231,"Other unspecified",1
"74760",2014,"07","Suicide",0,"M",26,"Black",100,"Home",3
"74761",2014,"07","Suicide",0,"M",69,"White",100,"Home",2
"74762",2014,"07","Homicide",0,"M",14,"Black",100,"Other specified",1
"74763",2014,"07","Suicide",0,"M",65,"Asian/Pacific Islander",100,"Home",3
"74764",2014,"07","Homicide",0,"M",24,"Black",100,"Other unspecified",2
"74765",2014,"07","Homicide",0,"F",47,"Black",100,"Street",1
"74766",2014,"07","Suicide",0,"M",82,"White",100,"Home",1
"74767",2014,"07","Suicide",0,"M",63,"White",998,"Home",2
"74768",2014,"07","Suicide",0,"M",55,"White",100,"Home",2
"74769",2014,"07","Suicide",0,"M",27,"White",100,"Home",2
"74770",2014,"07","Suicide",0,"M",76,"White",100,"Home",2
"74771",2014,"07","Homicide",0,"M",41,"White",100,"Home",4
"74772",2014,"07","Homicide",0,"M",28,"White",100,"Home",1
"74773",2014,"07","Suicide",0,"M",18,"White",100,"Home",2
"74774",2014,"07","Suicide",0,"F",56,"White",100,"Farm",2
"74775",2014,"07","Suicide",0,"F",76,"White",100,"Home",3
"74776",2014,"07","Suicide",0,"M",55,"White",100,"Home",4
"74777",2014,"07","Homicide",0,"M",43,"Black",100,"Home",2
"74778",2014,"07","Suicide",0,"M",45,"White",100,"Home",2
"74779",2014,"07","Homicide",0,"M",68,"Black",100,"Street",3
"74780",2014,"07","Suicide",0,"M",71,"White",100,"Home",2
"74781",2014,"07","Homicide",0,"M",39,"Black",100,"Home",2
"74782",2014,"07","Suicide",0,"M",56,"White",100,"Home",3
"74783",2014,"07","Suicide",0,"M",74,"White",100,"Other specified",2
"74784",2014,"07","Homicide",0,"M",21,"White",100,"Other specified",2
"74785",2014,"07","Homicide",0,"M",19,"Black",100,"Street",2
"74786",2014,"07","Homicide",0,"M",66,"White",100,"Home",4
"74787",2014,"07","Suicide",0,"M",50,"Hispanic",270,"Other unspecified",3
"74788",2014,"07","Suicide",0,"M",68,"White",100,"Home",1
"74789",2014,"07","Suicide",0,"M",61,"White",100,"Home",3
"74790",2014,"07","Suicide",0,"M",44,"Hispanic",220,"Other specified",1
"74791",2014,"07","Suicide",0,"F",63,"White",100,"Home",2
"74792",2014,"07","Suicide",0,"F",66,"White",100,"Home",2
"74793",2014,"07","Suicide",0,"M",78,"White",100,"Home",4
"74794",2014,"07","Suicide",0,"M",37,"White",100,"Other specified",1
"74795",2014,"07","Suicide",0,"M",62,"White",100,"Home",2
"74796",2014,"07","Suicide",0,"M",65,"White",100,"Home",3
"74797",2014,"07","Accident",0,"M",53,"White",100,"Home",2
"74798",2014,"07","Suicide",0,"M",70,"White",100,"Home",2
"74799",2014,"07","Suicide",0,"M",73,"White",100,"Trade/service area",3
"74800",2014,"07","Suicide",0,"M",27,"White",100,"Home",3
"74801",2014,"07","Suicide",0,"M",50,"White",100,"Home",2
"74802",2014,"07","Suicide",0,"M",88,"White",100,"Home",4
"74803",2014,"07","Suicide",0,"F",46,"White",100,"Home",2
"74804",2014,"07","Suicide",0,"M",31,"Hispanic",275,"Home",3
"74805",2014,"07","Suicide",0,"M",85,"White",100,"Home",2
